page_span	ocr_signal	class	segment	flags
p0121-p0122	selective_high_resolution_visual_control	usable-with-noise-visual	S4_p0121-p0160	visual_checked;large_typed_or_linear_sheet;retrieval_usable_with_noise;faint_text
p0123-p0124	selective_high_resolution_visual_control	high-noise-layout-risk	S4_p0121-p0160	visual_checked;newspaper_multi_column_layout;reading_order_risk
p0125-p0126	selective_high_resolution_visual_control	usable-with-noise-visual	S4_p0121-p0160	visual_checked;large_handwritten_or_linear_manuscript;retrieval_usable_with_noise;rotation_or_handwriting_risk
p0127	selective_high_resolution_visual_control	short-text-or-nontext	S4_p0121-p0160	visual_checked;small_envelope_or_file_cover_object;minimal_text_or_nontext
p0128-p0129	selective_high_resolution_visual_control	high-noise-layout-risk	S4_p0121-p0160	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0130-p0131	selective_high_resolution_visual_control	usable-with-noise-visual	S4_p0121-p0160	visual_checked;linear_name_or_list_cards;retrieval_usable_with_noise
p0132-p0133	selective_high_resolution_visual_control	usable-with-noise-visual	S4_p0121-p0160	visual_checked;single_column_clipping;retrieval_usable_with_noise
p0134-p0135	selective_high_resolution_visual_control	high-noise-layout-risk	S4_p0121-p0160	visual_checked;newspaper_or_stitched_composite_layout;reading_order_risk
p0136	not_crosschecked_in_this_round	blank-no-substantive-visual	S4_p0121-p0160	visual_checked;visual_blank_or_no_substantive
p0137-p0139	not_crosschecked_in_this_round	high-noise-layout-risk	S4_p0121-p0160	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0140	not_crosschecked_in_this_round	blank-no-substantive-visual	S4_p0121-p0160	visual_checked;visual_blank_or_no_substantive
p0141-p0146	not_crosschecked_in_this_round	high-noise-layout-risk	S4_p0121-p0160	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0147	not_crosschecked_in_this_round	blank-no-substantive-visual	S4_p0121-p0160	visual_checked;visual_blank_or_no_substantive
p0148-p0151	not_crosschecked_in_this_round	high-noise-layout-risk	S4_p0121-p0160	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0152	not_crosschecked_in_this_round	blank-no-substantive-visual	S4_p0121-p0160	visual_checked;visual_blank_or_no_substantive
p0153-p0156	not_crosschecked_in_this_round	high-noise-layout-risk	S4_p0121-p0160	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0157	not_crosschecked_in_this_round	blank-no-substantive-visual	S4_p0121-p0160	visual_checked;visual_blank_or_no_substantive
p0158-p0160	not_crosschecked_in_this_round	high-noise-layout-risk	S4_p0121-p0160	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
