page_span	ocr_signal	class	segment	flags
p0001	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0001-p0080	visual_checked;visual_blank_or_no_substantive
p0002	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0080	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0003	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0080	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0004	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0080	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0005	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0080	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0006	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0001-p0080	visual_checked;visual_blank_or_no_substantive
p0007	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0080	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0008	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0080	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0009	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0080	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0010	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0001-p0080	visual_checked;visual_blank_or_no_substantive
p0011	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0080	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0012	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0080	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0013	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0001-p0080	visual_checked;visual_blank_or_no_substantive
p0014	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0080	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0015	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0080	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0016	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0080	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0017	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0080	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0018	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0001-p0080	visual_checked;visual_blank_or_no_substantive
p0019	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0080	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0020	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0080	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0021	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0001-p0080	visual_checked;visual_blank_or_no_substantive
p0022	raw_ocr_present_not_semantically_proofread	short-text-or-nontext	p0001-p0080	visual_checked;sparse_source_object;minimal_substantive_text
p0023	raw_ocr_present_not_semantically_proofread	short-text-or-nontext	p0001-p0080	visual_checked;sparse_source_object;minimal_substantive_text
p0024	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0001-p0080	visual_checked;visual_blank_or_no_substantive
p0025	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0080	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0026	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0080	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0027	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0001-p0080	visual_checked;visual_blank_or_no_substantive
p0028	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0080	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0029	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0080	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0030	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0001-p0080	visual_checked;visual_blank_or_no_substantive
p0031	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0001-p0080	visual_checked;large_linear_source_region;retrieval_usable;scan_verify_for_quotation
p0032	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0001-p0080	visual_checked;large_linear_source_region;retrieval_usable;scan_verify_for_quotation
p0033	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0080	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0034	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0080	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0035	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0080	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0036	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0080	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0037	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0080	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0038	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0080	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0039	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0001-p0080	visual_checked;visual_blank_or_no_substantive
p0040	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0080	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0041	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0080	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0042	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0080	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0043	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0001-p0080	visual_checked;visual_blank_or_no_substantive
p0044	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0080	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
