page_span	ocr_signal	class	segment	flags
p0201	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0201-p0212	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0202	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0201-p0212	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0203	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0201-p0212	visual_checked;visual_blank_or_no_substantive
p0204	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0201-p0212	visual_checked;visual_blank_or_no_substantive
p0205	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0201-p0212	visual_checked;visual_blank_or_no_substantive
p0206	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0201-p0212	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0207	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0201-p0212	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0208	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0201-p0212	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0209	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0201-p0212	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0210	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0201-p0212	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0211	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0201-p0212	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0212	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0201-p0212	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
