page_span	ocr_signal	class	segment	flags
p0201	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0201-p0240	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0202	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0201-p0240	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0203	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0201-p0240	visual_checked;high_resolution_blank_control;visual_blank_or_no_substantive
p0204	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0201-p0240	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0205	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0201-p0240	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0206	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0201-p0240	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0207	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0201-p0240	visual_checked;high_resolution_blank_control;visual_blank_or_no_substantive
p0208	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0201-p0240	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0209	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0201-p0240	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0210	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0201-p0240	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0211	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0201-p0240	visual_checked;high_resolution_blank_control;visual_blank_or_no_substantive
p0212	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0201-p0240	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0213	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0201-p0240	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0214	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0201-p0240	visual_checked;high_resolution_blank_control;visual_blank_or_no_substantive
p0215	raw_ocr_present_not_semantically_proofread	short-text-or-nontext	p0201-p0240	visual_checked;cover_or_folder_or_sparse_control;short_text_or_nontext_control
p0216	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0201-p0240	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0217	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0201-p0240	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0218	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0201-p0240	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0219	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0201-p0240	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0220	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0201-p0240	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0221	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0201-p0240	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0222	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0201-p0240	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0223	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0201-p0240	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0224	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0201-p0240	visual_checked;high_resolution_blank_control;visual_blank_or_no_substantive
p0225	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0201-p0240	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0226	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0201-p0240	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0227	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0201-p0240	visual_checked;high_resolution_blank_control;visual_blank_or_no_substantive
p0228	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0201-p0240	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0229	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0201-p0240	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0230	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0201-p0240	visual_checked;high_resolution_blank_control;visual_blank_or_no_substantive
p0231	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0201-p0240	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
