page_span	ocr_signal	class	segment	flags
p0041	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0041-p0080	visual_checked;blank_or_no_substantive_control;visual_blank_or_no_substantive
p0042	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0041-p0080	visual_checked;printed_source_region;retrieval_stronger_with_noise
p0043	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0041-p0080	visual_checked;printed_source_region;retrieval_stronger_with_noise
p0044	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0041-p0080	visual_checked;printed_source_region;retrieval_stronger_with_noise
p0045	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0041-p0080	visual_checked;printed_source_region;retrieval_stronger_with_noise
p0046	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0041-p0080	visual_checked;printed_source_region;retrieval_stronger_with_noise
p0047	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0041-p0080	visual_checked;printed_source_region;retrieval_stronger_with_noise
p0048	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0041-p0080	visual_checked;printed_source_region;retrieval_stronger_with_noise
p0049	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0041-p0080	visual_checked;printed_source_region;retrieval_stronger_with_noise
p0050	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0041-p0080	visual_checked;printed_source_region;retrieval_stronger_with_noise
p0051	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0041-p0080	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0052	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0041-p0080	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0053	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0041-p0080	visual_checked;blank_or_no_substantive_control;visual_blank_or_no_substantive
p0054	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0041-p0080	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0055	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0041-p0080	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0056	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0041-p0080	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
