page_span	ocr_signal	class	segment	flags
p0041	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0041-p0080	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0042	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0041-p0080	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0043	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0041-p0080	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0044	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0041-p0080	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0045	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0041-p0080	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0046	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0041-p0080	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0047	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0041-p0080	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0048	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0041-p0080	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0049	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0041-p0080	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0050	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0041-p0080	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0051	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0041-p0080	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0052	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0041-p0080	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0053	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0041-p0080	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0054	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0041-p0080	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0055	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0041-p0080	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0056	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0041-p0080	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0057	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0041-p0080	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0058	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0041-p0080	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0059	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0041-p0080	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0060	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0041-p0080	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0061	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0041-p0080	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0062	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0041-p0080	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0063	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0041-p0080	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0064	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0041-p0080	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0065	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0041-p0080	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0066	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0041-p0080	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0067	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0041-p0080	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0068	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0041-p0080	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0069	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0041-p0080	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0070	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0041-p0080	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0071	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0041-p0080	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0072	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0041-p0080	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0073	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0041-p0080	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0074	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0041-p0080	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0075	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0041-p0080	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0076	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0041-p0080	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0077	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0041-p0080	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0078	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0041-p0080	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0079	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0041-p0080	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0080	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0041-p0080	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
