page_span	ocr_signal	class	segment	flags
p0001	raw_ocr_present_not_semantically_proofread	short-text-or-nontext	p0001-p0040	visual_checked;sparse_source_regions;short_text_or_nontext_control
p0002	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0001-p0040	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0003	raw_ocr_present_not_semantically_proofread	short-text-or-nontext	p0001-p0040	visual_checked;sparse_source_regions;short_text_or_nontext_control
p0004	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0001-p0040	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0005	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0001-p0040	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0006	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0001-p0040	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0007	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0001-p0040	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0008	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0001-p0040	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0009	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0001-p0040	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0010	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0001-p0040	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0011	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0001-p0040	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0012	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0001-p0040	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0013	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0001-p0040	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
