page_span	ocr_signal	class	segment	flags
p0161	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0161-p0200	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0162	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0161-p0200	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0163	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0161-p0200	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0164	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0161-p0200	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0165	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0161-p0200	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0166	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0161-p0200	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0167	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0161-p0200	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0168	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0161-p0200	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0169	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0161-p0200	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0170	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0161-p0200	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0171	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0161-p0200	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0172	raw_ocr_present_not_semantically_proofread	short-text-or-nontext	p0161-p0200	visual_checked;sparse_source_regions;short_text_or_nontext_control
p0173	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0161-p0200	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0174	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0161-p0200	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0175	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0161-p0200	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0176	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0161-p0200	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0177	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0161-p0200	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0178	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0161-p0200	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0179	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0161-p0200	visual_checked;visual_blank_or_no_substantive
p0180	raw_ocr_present_not_semantically_proofread	short-text-or-nontext	p0161-p0200	visual_checked;sparse_source_regions;short_text_or_nontext_control
p0181	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0161-p0200	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0182	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0161-p0200	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0183	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0161-p0200	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0184	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0161-p0200	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0185	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0161-p0200	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0186	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0161-p0200	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0187	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0161-p0200	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0188	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0161-p0200	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0189	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0161-p0200	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
