page_span	ocr_signal	class	segment	flags
p0001	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0040	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0002	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0040	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0003	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0040	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0004	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0040	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0005	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0040	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0006	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0040	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0007	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0040	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0008	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0040	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0009	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0040	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0010	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0040	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0011	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0040	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0012	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0040	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0013	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0040	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0014	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0040	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0015	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0040	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0016	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0040	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0017	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0040	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0018	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0040	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0019	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0040	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0020	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0040	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0021	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0040	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0022	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0040	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0023	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0040	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0024	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0040	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0025	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0040	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0026	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0040	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0027	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0040	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0028	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0040	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0029	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0040	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0030	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0040	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0031	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0040	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0032	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0040	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0033	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0040	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0034	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0040	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0035	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0040	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0036	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0040	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
