page_span	ocr_signal	class	segment	flags
p0201	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0201-p0217	visual_checked;visual_blank_or_no_substantive
p0202	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0201-p0217	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0203	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0201-p0217	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0204	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0201-p0217	visual_checked;visual_blank_or_no_substantive
p0205	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0201-p0217	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0206	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0201-p0217	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0207	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0201-p0217	visual_checked;visual_blank_or_no_substantive
p0208	raw_ocr_present_not_semantically_proofread	short-text-or-nontext	p0201-p0217	visual_checked;sparse_source_regions;short_text_or_nontext_control
p0209	raw_ocr_present_not_semantically_proofread	short-text-or-nontext	p0201-p0217	visual_checked;sparse_source_regions;short_text_or_nontext_control
p0210	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0201-p0217	visual_checked;visual_blank_or_no_substantive
p0211	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0201-p0217	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0212	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0201-p0217	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0213	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0201-p0217	visual_checked;visual_blank_or_no_substantive
p0214	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0201-p0217	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0215	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0201-p0217	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0216	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0201-p0217	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0217	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0201-p0217	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
