page_span	ocr_signal	class	segment	flags
p0121	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0081-p0229	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0122	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0081-p0229	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0123	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0081-p0229	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0124	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0081-p0229	visual_checked;visual_blank_or_no_substantive
p0125	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0081-p0229	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0126	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0081-p0229	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0127	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0081-p0229	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0128	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0081-p0229	visual_checked;visual_blank_or_no_substantive
p0129	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0081-p0229	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0130	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0081-p0229	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0131	raw_ocr_present_not_semantically_proofread	short-text-or-nontext	p0081-p0229	visual_checked;sparse_source_regions;short_text_or_nontext_control
p0132	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0081-p0229	visual_checked;visual_blank_or_no_substantive
p0133	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0081-p0229	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0134	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0081-p0229	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0135	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0081-p0229	visual_checked;visual_blank_or_no_substantive
p0136	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0081-p0229	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0137	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0081-p0229	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
