page_span	ocr_signal	class	segment	flags
p0001	not_crosschecked_in_this_round	blank-no-substantive-visual	S1_p0001-p0040	visual_checked;visual_blank_or_no_substantive
p0002-p0003	not_crosschecked_in_this_round	high-noise-layout-risk	S1_p0001-p0040	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0004	not_crosschecked_in_this_round	blank-no-substantive-visual	S1_p0001-p0040	visual_checked;visual_blank_or_no_substantive
p0005-p0008	not_crosschecked_in_this_round	high-noise-layout-risk	S1_p0001-p0040	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0009	not_crosschecked_in_this_round	blank-no-substantive-visual	S1_p0001-p0040	visual_checked;visual_blank_or_no_substantive
p0010-p0011	not_crosschecked_in_this_round	high-noise-layout-risk	S1_p0001-p0040	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0012	not_crosschecked_in_this_round	blank-no-substantive-visual	S1_p0001-p0040	visual_checked;visual_blank_or_no_substantive
p0013-p0018	not_crosschecked_in_this_round	high-noise-layout-risk	S1_p0001-p0040	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0019	not_crosschecked_in_this_round	blank-no-substantive-visual	S1_p0001-p0040	visual_checked;visual_blank_or_no_substantive
p0020-p0021	not_crosschecked_in_this_round	high-noise-layout-risk	S1_p0001-p0040	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0022	not_crosschecked_in_this_round	blank-no-substantive-visual	S1_p0001-p0040	visual_checked;visual_blank_or_no_substantive
p0023-p0024	not_crosschecked_in_this_round	high-noise-layout-risk	S1_p0001-p0040	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0025	not_crosschecked_in_this_round	blank-no-substantive-visual	S1_p0001-p0040	visual_checked;visual_blank_or_no_substantive
p0026-p0027	not_crosschecked_in_this_round	high-noise-layout-risk	S1_p0001-p0040	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0028	not_crosschecked_in_this_round	blank-no-substantive-visual	S1_p0001-p0040	visual_checked;visual_blank_or_no_substantive
p0029-p0030	not_crosschecked_in_this_round	high-noise-layout-risk	S1_p0001-p0040	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0031	not_crosschecked_in_this_round	blank-no-substantive-visual	S1_p0001-p0040	visual_checked;visual_blank_or_no_substantive
p0032-p0034	not_crosschecked_in_this_round	high-noise-layout-risk	S1_p0001-p0040	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0035	not_crosschecked_in_this_round	blank-no-substantive-visual	S1_p0001-p0040	visual_checked;visual_blank_or_no_substantive
p0036-p0037	not_crosschecked_in_this_round	high-noise-layout-risk	S1_p0001-p0040	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0038	not_crosschecked_in_this_round	blank-no-substantive-visual	S1_p0001-p0040	visual_checked;visual_blank_or_no_substantive
p0039-p0040	not_crosschecked_in_this_round	high-noise-layout-risk	S1_p0001-p0040	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0041	not_crosschecked_in_this_round	high-noise-layout-risk	S2_p0041-p0080	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0042	not_crosschecked_in_this_round	blank-no-substantive-visual	S2_p0041-p0080	visual_checked;visual_blank_or_no_substantive
p0043-p0045	not_crosschecked_in_this_round	high-noise-layout-risk	S2_p0041-p0080	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0046	not_crosschecked_in_this_round	blank-no-substantive-visual	S2_p0041-p0080	visual_checked;visual_blank_or_no_substantive
p0047-p0048	not_crosschecked_in_this_round	high-noise-layout-risk	S2_p0041-p0080	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0049	not_crosschecked_in_this_round	blank-no-substantive-visual	S2_p0041-p0080	visual_checked;visual_blank_or_no_substantive
p0050-p0052	not_crosschecked_in_this_round	high-noise-layout-risk	S2_p0041-p0080	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0053	not_crosschecked_in_this_round	blank-no-substantive-visual	S2_p0041-p0080	visual_checked;visual_blank_or_no_substantive
p0054-p0056	not_crosschecked_in_this_round	high-noise-layout-risk	S2_p0041-p0080	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0057	not_crosschecked_in_this_round	blank-no-substantive-visual	S2_p0041-p0080	visual_checked;visual_blank_or_no_substantive
p0058	selective_visual_linear_source_control	usable-with-noise-visual	S2_p0041-p0080	visual_checked;single_large_handwritten_or_linear_source;retrieval_usable_with_noise
p0059-p0061	not_crosschecked_in_this_round	high-noise-layout-risk	S2_p0041-p0080	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0062	not_crosschecked_in_this_round	blank-no-substantive-visual	S2_p0041-p0080	visual_checked;visual_blank_or_no_substantive
p0063-p0067	not_crosschecked_in_this_round	high-noise-layout-risk	S2_p0041-p0080	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0068	not_crosschecked_in_this_round	blank-no-substantive-visual	S2_p0041-p0080	visual_checked;visual_blank_or_no_substantive
p0069-p0070	not_crosschecked_in_this_round	high-noise-layout-risk	S2_p0041-p0080	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0071	not_crosschecked_in_this_round	blank-no-substantive-visual	S2_p0041-p0080	visual_checked;visual_blank_or_no_substantive
p0072-p0073	not_crosschecked_in_this_round	high-noise-layout-risk	S2_p0041-p0080	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0074	not_crosschecked_in_this_round	blank-no-substantive-visual	S2_p0041-p0080	visual_checked;visual_blank_or_no_substantive
p0075-p0077	not_crosschecked_in_this_round	high-noise-layout-risk	S2_p0041-p0080	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0078	not_crosschecked_in_this_round	blank-no-substantive-visual	S2_p0041-p0080	visual_checked;visual_blank_or_no_substantive
p0079-p0080	not_crosschecked_in_this_round	high-noise-layout-risk	S2_p0041-p0080	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0081	not_crosschecked_in_this_round	blank-no-substantive-visual	S3_p0081-p0120	visual_checked;visual_blank_or_no_substantive
p0082-p0085	not_crosschecked_in_this_round	high-noise-layout-risk	S3_p0081-p0120	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0086	not_crosschecked_in_this_round	blank-no-substantive-visual	S3_p0081-p0120	visual_checked;visual_blank_or_no_substantive
